emplid,div,deptid,sub_job_family,attendance,project_code,total_hour,project_start_stage,C0_day,C1_day,C2_day,C3_day,C4_day,C5_day,C6_day,stage,termination_n,month_pf,execute_day,utilization_rate_by_dep_func,utilization_rate_by_dep,execute_hour,execute_month,utilization_rate_by_div_func
10408004,230000,230310,RH,152,,0,,,,,,,,,,0,33,3002519.788,0,0,421.5345709,100498.3929,0.095021118
10409009,230000,230220,RH,160,,0,,,,,,,,,,0,5,2982071.788,0.240192308,0.183676471,421.5345709,100498.3929,0.16195122
10409009,230000,230220,RH,192,,0,,,,,,,,,,0,6,2982815.788,0.22827381,0.177546296,421.5345709,100498.3929,0.168812189
10409009,230000,230220,RH,112,,0,,,,,,,,,,0,7,2983559.788,0.273533163,0.212748016,421.5345709,100498.3929,0.180934421
10409009,230000,230220,RH,160,,0,,,,,,,,,,0,8,2984231.788,0.266778846,0.204007353,421.5345709,100498.3929,0.203549312
10409009,230000,230220,RH,168,,0,,,,,,,,,,0,9,2984975.788,0.24514652,0.187464986,421.5345709,100498.3929,0.201438053
10408004,23D000,23D100,RH,200,1PD05R550001,174.2,C0,16,15,60,76,108,1795,92,C5,0,10,8104,0.896633333,0.896633333,55208.79748,513.3333333,0.430845
10408004,23D000,23D100,RH,152,1PD05H270001,2.6,C1,0,59,33,0,62,1827,92,C5,0,15,15640,0.854605263,0.854605263,1621.033059,740.5333333,0.414330664
10408004,23D000,23D100,RH,152,1PD05R550001,114.8,C0,16,15,60,76,108,1795,92,C5,0,11,8824,0.854605263,0.854605263,55208.79748,513.3333333,0.414330664
10408004,23D000,23D100,RH,152,QRQY00001129,8.2,C6,0,0,0,0,0,0,91,,0,5,3008375.788,0.854605263,0.854605263,34685.53182,100498.3929,0.414330664
10408004,23D000,23D100,RH,160,1PD05R550001,38.3,C0,16,15,60,76,108,1795,92,C5,0,12,9568,0.884182692,0.884182692,55208.79748,513.3333333,0.458823864
10408004,23D000,23D100,RH,160,QRQY00001129,91.6,C6,0,0,0,0,0,0,91,,0,6,3009119.788,0.884182692,0.884182692,34685.53182,100498.3929,0.458823864
10410056,230000,230310,RH,160,,0,,,,,,,,,,0,10,2985695.788,0.182708333,0.182708333,421.5345709,100498.3929,0.201361607
10410056,230000,230310,RH,152,,0,,,,,,,,,,0,11,2986439.788,0.169188596,0.169188596,421.5345709,100498.3929,0.192996411
10410056,230000,230310,RH,192,,0,,,,,,,,,,0,12,2987159.788,0.176692708,0.176692708,421.5345709,100498.3929,0.183506944
10410056,230000,230310,RH,160,,0,,,,,,,,,,0,13,2987903.788,0.1896875,0.1896875,421.5345709,100498.3929,0.169532658
10410056,230000,230310,RH,152,,0,,,,,,,,,,0,14,2988647.788,0.121103239,0.121103239,421.5345709,100498.3929,0.143111083
10408004,23D000,23D100,HW,152,1PD062550001,170.2,C0,19,9,63,91,138,3334,90,C3,0,3,2968,1.009586466,1.009586466,14055.33846,172.5333333,0.579398496
10408012,23M000,23M500,ME,160,,0,,,,,,,,,,0,1,2979143.788,0,0,421.5345709,100498.3929,0.357212838
10408012,23M000,23M500,ME,160,,0,,,,,,,,,,0,2,2979887.788,0,0,421.5345709,100498.3929,0.391756757
10408012,23M000,23M500,ME,176,,0,,,,,,,,,,0,3,2980607.788,0,0,421.5345709,100498.3929,0.325013528
10408012,23M000,23M500,ME,160,,0,,,,,,,,,,0,4,2981351.788,0.038693182,0.038693182,421.5345709,100498.3929,0.329654255
10409009,230000,230220,RH,192,1PD02W27A001,26,C0,8,9,32,42,28,2419,92,C2,0,1,1024,0.432508681,0.479980469,2247.5,570.1333333,0.160991549
10409009,230000,230220,RH,192,1PD046550001,211,C0,49,141,98,84,21,3,91,C2,0,3,4984,0.432508681,0.479980469,5782.814678,1018.933333,0.160991549
10409009,230000,230220,RH,160,1PD046550001,195.5,C0,49,141,98,84,21,3,91,C2,0,4,5728,0.500833333,0.6115625,5782.814678,1018.933333,0.156238208
10409009,230000,230220,RH,184,1PD046550001,226.5,C0,49,141,98,84,21,3,91,C2,0,5,6448,0.516983696,0.632982337,5782.814678,1018.933333,0.146499801
10409009,230000,230220,RH,160,1PD046550001,219,C0,49,141,98,84,21,3,91,C3,0,6,7192,0.55171875,0.653632812,5782.814678,1018.933333,0.168406863
10409009,230000,230220,RH,104,1PD046550001,140,C0,49,141,98,84,21,3,91,C3,0,7,7936,0.472355769,0.610877404,5782.814678,1018.933333,0.157182692
10410031,230000,230210,RH,160,1PD02J010001,193.4,C0,21,50,83,182,29,1083,92,C3,0,1,6976,0.256875,0.256875,8070.3,914.1333333,0.178107639
10408012,23M000,23M100,ME,168,1PD042550001,251,C1,0,128,216,83,96,1827,92,C1,0,2,1648,0.964397321,0.964397321,88541.58505,1054.133333,0.785934744
10408012,23M000,23M100,ME,160,1PD042550001,203.7,C1,0,128,216,83,96,1827,92,C1,0,3,2368,1.084648437,1.084648437,88541.58505,1054.133333,0.835011161
10408012,23M000,23M100,ME,152,1PD042550001,5,C1,0,128,216,83,96,1827,92,C2,0,4,3112,0.989761513,0.989761513,88541.58505,1054.133333,0.808023966
10408012,23M000,23M100,ME,152,1PD048270001,195.6,C0,50,63,112,75,25,2566,92,C0,0,1,760,0.989761513,0.989761513,23953.9,806.1333333,0.808023966
10408012,23M000,23M100,ME,192,1PD048270001,244.3,C0,50,63,112,75,25,2566,92,C1,0,2,1480,1.044548611,1.044548611,23953.9,806.1333333,0.857158905
10408012,23M000,23M100,ME,160,1PD048270001,229.5,C0,50,63,112,75,25,2566,92,C1,0,3,2224,1.089,1.089,23953.9,806.1333333,0.963890306
10408012,23M000,23M100,ME,152,1PD048270001,224.7,C0,50,63,112,75,25,2566,92,C2,0,4,2968,0.960255418,0.960255418,23953.9,806.1333333,0.940131579
10406043,230000,230220,RH,104,1PD036010001,91.4,C0,7,13,407,126,42,886,91,C3,0,15,10768,0.472355769,0.610877404,43719.8,747.7333333,0.157182692
10406043,230000,230220,RH,160,1PD036010001,198.6,C0,7,13,407,126,42,886,91,C3,0,16,11440,0.362986111,0.412,43719.8,747.7333333,0.126711165
10406043,230000,230220,RH,176,1PD036010001,149.7,C0,7,13,407,126,42,886,91,C3,0,17,12184,0.265088384,0.265088384,43719.8,747.7333333,0.113689631
10406043,230000,230220,RH,160,1PD036010001,96.5,C0,7,13,407,126,42,886,91,C3,0,18,12904,0.24109375,0.24109375,43719.8,747.7333333,0.110721649
10406043,230000,230220,RH,160,QRQY00000531,60,C6,0,0,0,0,0,0,91,,0,1,2994455.788,0.24109375,0.24109375,4816.8,100303.9929,0.110721649
10406043,230000,230220,RH,152,1PD036010001,127.4,C0,7,13,407,126,42,886,91,C4,0,19,13648,0.237088816,0.237088816,43719.8,747.7333333,0.117600532
10410056,230000,230310,RH,160,,0,,,,,,,,,,0,20,2992991.788,0.09546875,0.09546875,421.5345709,100498.3929,0.126711165
10410056,230000,230310,RH,176,,0,,,,,,,,,,0,21,2993735.788,0.105729167,0.105729167,421.5345709,100498.3929,0.113689631
10410056,230000,230310,RH,160,,0,,,,,,,,,,0,22,2994455.788,0.089479167,0.089479167,421.5345709,100498.3929,0.110721649
10410056,230000,230310,RH,152,,0,,,,,,,,,,0,23,2995199.788,0.085087719,0.085087719,421.5345709,100498.3929,0.117600532
10410056,230000,230310,RH,200,,0,,,,,,,,,,0,24,2995919.788,0,0,421.5345709,100498.3929,0.0795
10406089,230000,230220,RH,160,1PD02J010001,112.1,C0,21,50,83,182,29,1083,92,C3,0,1,6976,0.305909091,0.224333333,8070.3,914.1333333,0.178107639
10406089,230000,230220,RH,160,1PD011550001,4.5,C1,0,22,166,114,70,1868,90,C5,0,2,24568,0.298806818,0.219125,1017.8,1695.733333,0.163888274
10406089,230000,230220,RH,160,1PD02H550001,6,C0,31,61,58,32,373,979,90,C4,0,1,7816,0.298806818,0.219125,390,601.3333333,0.163888274
10406089,230000,230220,RH,160,1PD02J010001,108,C0,21,50,83,182,29,1083,92,C3,0,2,7720,0.298806818,0.219125,8070.3,914.1333333,0.163888274
10406089,230000,230220,RH,176,1PD01G010001,2.5,C0,19,12,61,165,34,1080,90,C5,0,3,21976,0.251136364,0.188352273,2540.5,1438.133333,0.151953748
10406089,230000,230220,RH,176,1PD02H550001,30.4,C0,31,61,58,32,373,979,90,C4,0,2,8536,0.251136364,0.188352273,390,601.3333333,0.151953748
10406089,230000,230220,RH,176,1PD02J010001,135.8,C0,21,50,83,182,29,1083,92,C4,0,3,8440,0.251136364,0.188352273,8070.3,914.1333333,0.151953748
10406089,230000,230220,RH,160,1PD01G010001,6,C0,19,12,61,165,34,1080,90,C5,0,5,23440,0.240192308,0.183676471,2540.5,1438.133333,0.16195122
10406089,230000,230220,RH,160,1PD02J010001,6,C0,21,50,83,182,29,1083,92,C5,0,5,9904,0.240192308,0.183676471,8070.3,914.1333333,0.16195122
10406089,230000,230220,RH,160,1PD032550001,3.5,C0,18,53,89,55,63,818,91,C2,0,3,2056,0.240192308,0.183676471,573.4,262.9333333,0.16195122
10406089,230000,230220,RH,160,QRQY00000058,166.5,C6,0,0,0,0,0,0,91,,0,2,2982071.788,0.240192308,0.183676471,2132.5,99719.19293,0.16195122
10406089,230000,230220,RH,192,1PD011550001,6,C1,0,22,166,114,70,1868,90,C5,0,6,27496,0.22827381,0.177546296,1017.8,1695.733333,0.168812189
10406089,230000,230220,RH,192,1PD01G010001,32.9,C0,19,12,61,165,34,1080,90,C5,0,6,24184,0.22827381,0.177546296,2540.5,1438.133333,0.168812189
10406089,230000,230220,RH,192,1PD02H550001,2.5,C0,31,61,58,32,373,979,90,C4,0,5,10744,0.22827381,0.177546296,390,601.3333333,0.168812189
10408012,23M000,23M100,ME,176,1PD048270001,30.4,C0,50,63,112,75,25,2566,92,C5,0,11,8056,0.957954545,0.957954545,23953.9,806.1333333,0.865861742
10408012,23M000,23M100,ME,176,1RDZ25100001,191.5,C6,0,0,0,0,0,0,91,,0,4,2993735.788,0.957954545,0.957954545,21162.4,100351.1929,0.865861742
10408012,23M000,23M100,ME,160,1PD048270001,39.5,C0,50,63,112,75,25,2566,92,C5,0,12,8776,1.104895833,1.104895833,23953.9,806.1333333,0.878836538
10408012,23M000,23M100,ME,160,1RDZ25100001,167.5,C6,0,0,0,0,0,0,91,,0,5,2994455.788,1.104895833,1.104895833,21162.4,100351.1929,0.878836538
10408012,23M000,23M100,ME,152,1PD048270001,35.9,C0,50,63,112,75,25,2566,92,C5,0,13,9520,1.030665205,1.030665205,23953.9,806.1333333,0.817494019
10406089,230000,230220,RH,168,1PD01G010001,2.4,C0,19,12,61,165,34,1080,90,C5,0,9,26344,0.24514652,0.187464986,2540.5,1438.133333,0.201438053
10406089,230000,230220,RH,168,1PD02H550001,28.9,C0,31,61,58,32,373,979,90,C4,0,8,12904,0.24514652,0.187464986,390,601.3333333,0.201438053
10406089,230000,230220,RH,168,1PD036010001,153.6,C0,7,13,407,126,42,886,91,C2,0,5,3424,0.24514652,0.187464986,43719.8,747.7333333,0.201438053
10406089,230000,230220,RH,160,1PD02H550001,34.1,C0,31,61,58,32,373,979,90,C5,0,9,13624,0.262788462,0.200955882,390,601.3333333,0.201361607
10406089,230000,230220,RH,160,1PD036010001,99.8,C0,7,13,407,126,42,886,91,C2,0,6,4144,0.262788462,0.200955882,43719.8,747.7333333,0.201361607
10406089,230000,230220,RH,152,1PD02H550001,10.5,C0,31,61,58,32,373,979,90,C5,0,10,14368,0.251417004,0.192260062,390,601.3333333,0.192996411
10406089,230000,230220,RH,152,1PD036010001,149.4,C0,7,13,407,126,42,886,91,C2,0,7,4888,0.251417004,0.192260062,43719.8,747.7333333,0.192996411
10410031,230000,230210,RH,160,1PD036010001,26.1,C0,7,13,407,126,42,886,91,C2,0,1,520,0.2336875,0.2336875,43719.8,747.7333333,0.16195122
10410031,230000,230210,RH,160,QRQY00000058,100,C6,0,0,0,0,0,0,91,,0,2,2982071.788,0.2336875,0.2336875,2132.5,99719.19293,0.16195122
10410031,230000,230210,RH,192,1PD036010001,211.2,C0,7,13,407,126,42,886,91,C2,0,2,1264,0.2528125,0.2528125,43719.8,747.7333333,0.168812189
10410031,230000,230210,RH,112,1PD036010001,152.2,C0,7,13,407,126,42,886,91,C2,0,3,2008,0.236428571,0.236428571,43719.8,747.7333333,0.180934421
10410031,230000,230210,RH,160,1PD036010001,225.5,C0,7,13,407,126,42,886,91,C2,0,4,2680,0.3179375,0.3179375,43719.8,747.7333333,0.203549312
10410031,230000,230210,RH,168,1PD036010001,170.3,C0,7,13,407,126,42,886,91,C2,0,5,3424,0.211428571,0.211428571,43719.8,747.7333333,0.201438053
10410031,230000,230210,RH,160,1PD036010001,289.5,C0,7,13,407,126,42,886,91,C2,0,6,4144,0.2945625,0.2945625,43719.8,747.7333333,0.201361607
10406089,230000,230220,RH,192,1PD02H550001,2.1,C0,31,61,58,32,373,979,90,C5,0,14,17296,0.432508681,0.479980469,390,601.3333333,0.160991549
10406089,230000,230220,RH,192,1PD036010001,144.7,C0,7,13,407,126,42,886,91,C2,0,11,7816,0.432508681,0.479980469,43719.8,747.7333333,0.160991549
10406089,230000,230220,RH,160,1PD01G010001,1.5,C0,19,12,61,165,34,1080,90,C5,0,16,31480,0.500833333,0.6115625,2540.5,1438.133333,0.156238208
10406089,230000,230220,RH,160,1PD02H550001,3.1,C0,31,61,58,32,373,979,90,C5,0,15,18040,0.500833333,0.6115625,390,601.3333333,0.156238208
10406089,230000,230220,RH,160,1PD036010001,147.3,C0,7,13,407,126,42,886,91,C2,0,12,8560,0.500833333,0.6115625,43719.8,747.7333333,0.156238208
10406089,230000,230220,RH,184,1PD011550001,6.1,C1,0,22,166,114,70,1868,90,C5,0,17,35512,0.516983696,0.632982337,1017.8,1695.733333,0.146499801
10406089,230000,230220,RH,184,1PD036010001,178.6,C0,7,13,407,126,42,886,91,C2,0,13,9280,0.516983696,0.632982337,43719.8,747.7333333,0.146499801
10408012,23M000,23M100,ME,144,1RDZ25100001,182.7,C6,0,0,0,0,0,0,91,,0,10,2998127.788,0.991049383,0.991049383,21162.4,100351.1929,0.757191155
10408012,23M000,23M100,ME,160,1RDZ25100001,170.9,C6,0,0,0,0,0,0,91,,0,11,2998871.788,1.029791667,1.029791667,21162.4,100351.1929,0.698381024
10408012,23M000,23M100,ME,192,1RDZ25100001,176.1,C6,0,0,0,0,0,0,91,,0,12,2999591.788,1.048408565,1.048408565,21162.4,100351.1929,0.73874349
10408012,23M000,23M100,ME,120,1RDZ25100001,121.8,C6,0,0,0,0,0,0,91,,0,13,3000335.788,1.012037037,1.012037037,21162.4,100351.1929,0.743589744
10405049,23D000,23D200,RH,200,1PD058550001,8,C0,20,77,134,168,61,31,91,,0,12,19144,0.67955,0.67955,403.1428194,881.3333333,0.430845
10405049,23D000,23D200,RH,200,1PD05K550001,93.1,C0,55,239,81,45,63,2527,92,C4,0,17,11320,0.67955,0.67955,12658.85222,620.5333333,0.430845
10405049,23D000,23D200,RH,200,QRQY00001129,31.4,C6,0,0,0,0,0,0,91,,0,4,3007655.788,0.67955,0.67955,34685.53182,100498.3929,0.430845
10405049,23D000,23D200,RH,200,RRD012010001,11,C6,0,0,0,0,0,0,91,,0,7,3007655.788,0.67955,0.67955,9755.289113,100498.3929,0.430845
10405049,23D000,23D200,RH,152,QRQY00000531,1,C6,0,0,0,0,0,0,91,,0,20,3008375.788,1.044407895,1.044407895,4816.8,100303.9929,0.414330664
10405049,23D000,23D200,RH,160,RRD012010001,3,C6,0,0,0,0,0,0,91,,0,9,3009119.788,1.368125,1.368125,9755.289113,100498.3929,0.458823864
10405049,23D000,23D200,RF,120,1PD060010001,7.5,C0,127,105,57,34,31,1861,90,C0,0,1,1360,0.573611111,0.715833333,8103.157884,214.9333333,0.491994048
10405049,23D000,23D200,RF,120,QRQY00001129,75,C6,0,0,0,0,0,0,91,,0,1,3009863.788,0.573611111,0.715833333,34685.53182,100498.3929,0.491994048
10405049,23D000,23D200,RF,120,RRD012010001,8,C6,0,0,0,0,0,0,91,,0,1,3009863.788,0.573611111,0.715833333,9755.289113,100498.3929,0.491994048
10405049,23D000,23D200,RF,184,1PD060010001,45.2,C0,127,105,57,34,31,1861,90,C0,0,2,2032,0.898097826,1.060567633,8103.157884,214.9333333,0.691006311
10406089,230000,230220,RH,104,1PD036010001,41.1,C0,7,13,407,126,42,886,91,C3,0,15,10768,0.472355769,0.610877404,43719.8,747.7333333,0.157182692
10406089,230000,230220,RH,160,1PD036010001,152.8,C0,7,13,407,126,42,886,91,C3,0,16,11440,0.362986111,0.412,43719.8,747.7333333,0.126711165
10406089,230000,230220,RH,176,1PD036010001,180.7,C0,7,13,407,126,42,886,91,C3,0,17,12184,0.265088384,0.265088384,43719.8,747.7333333,0.113689631
10406089,230000,230220,RH,160,1PD036010001,152.1,C0,7,13,407,126,42,886,91,C3,0,18,12904,0.24109375,0.24109375,43719.8,747.7333333,0.110721649
10406089,230000,230220,RH,152,1PD036010001,113.1,C0,7,13,407,126,42,886,91,C4,0,19,13648,0.237088816,0.237088816,43719.8,747.7333333,0.117600532
10407034,230000,230220,RH,160,,0,,,,,,,,,,0,1,2979143.788,0.305909091,0.224333333,421.5345709,100498.3929,0.178107639
10405049,23D000,23D200,RF,200,QRQY00001129,31.6,C6,0,0,0,0,0,0,91,,0,4,3011999.788,1.0175,1.263214286,34685.53182,100498.3929,0.628155172
10405049,23D000,23D200,RF,200,RRD012010001,1.5,C6,0,0,0,0,0,0,91,,0,4,3011999.788,1.0175,1.263214286,9755.289113,100498.3929,0.628155172
10405049,23D000,23D200,RF,152,1PD060010001,87,C0,127,105,57,34,31,1861,90,C1,0,5,4240,0.773026316,1.002850877,8103.157884,214.9333333,0.495165904
10405049,23D000,23D200,RF,152,QRQY00001129,44,C6,0,0,0,0,0,0,91,,0,5,3012743.788,0.773026316,1.002850877,34685.53182,100498.3929,0.495165904
10406024,230000,230230,RH,160,,0,,,,,,,,,,0,20,2992991.788,0,0,421.5345709,100498.3929,0.126711165
10407034,230000,230220,RH,112,,0,,,,,,,,,,0,7,2983559.788,0.273533163,0.212748016,421.5345709,100498.3929,0.180934421
10407034,230000,230220,RH,160,,0,,,,,,,,,,0,8,2984231.788,0.266778846,0.204007353,421.5345709,100498.3929,0.203549312
10407034,230000,230220,RH,168,,0,,,,,,,,,,0,9,2984975.788,0.24514652,0.187464986,421.5345709,100498.3929,0.201438053
10407034,230000,230220,RH,160,,0,,,,,,,,,,0,10,2985695.788,0.262788462,0.200955882,421.5345709,100498.3929,0.201361607
10407034,230000,230220,RH,152,,0,,,,,,,,,,0,11,2986439.788,0.251417004,0.192260062,421.5345709,100498.3929,0.192996411
10406024,230000,230350,RH,184,,0,,,,,,,,,,0,26,2997407.788,0.149728261,0.149728261,421.5345709,100498.3929,0.143742849
10406024,230000,230350,RH,144,,0,,,,,,,,,,0,27,2998127.788,0.140509259,0.140509259,421.5345709,100498.3929,0.12752193
10406024,230000,230350,RH,160,,0,,,,,,,,,,0,28,2998871.788,0.177708333,0.177708333,421.5345709,100498.3929,0.127061782
10406024,230000,230350,RH,192,,0,,,,,,,,,,0,29,2999591.788,0,0,421.5345709,100498.3929,0.107818627
10406024,230000,230350,RH,120,,0,,,,,,,,,,0,30,3000335.788,0,0,421.5345709,100498.3929,0.112019231
10501015,23M000,23M600,ME,152,1PD05W480001,5.3,C2,0,0,140,94,52,1082,92,C5,0,3,7744,0.864144737,0.864144737,1621.5,282.9333333,0.475349325
10501015,23M000,23M600,ME,152,1RDZ2712A001,1,C6,0,0,0,0,0,0,91,,0,1,3008375.788,0.864144737,0.864144737,37,100303.9929,0.475349325
10501015,23M000,23M600,ME,152,QRQY00001007,75,C6,0,0,0,0,0,0,91,,0,2,3008375.788,0.864144737,0.864144737,1007.544787,100498.3929,0.475349325
10501015,23M000,23M600,ME,152,QRQY00012507,1,C6,0,0,0,0,0,0,91,,0,2,3008375.788,0.864144737,0.864144737,5.5,100279.1929,0.475349325
10501015,23M000,23M600,ME,152,QRQY00013155,5,C6,0,0,0,0,0,0,91,,0,2,3008375.788,0.864144737,0.864144737,262.8,100303.9929,0.475349325
10406024,23D000,23D500,RH,184,1PD042550001,104.9,C1,0,128,216,83,96,1827,92,C5,0,28,20656,1.129813665,1.129813665,88541.58505,1054.133333,0.488365539
10406024,23D000,23D500,RH,184,1PD05P550001,106.2,C0,35,14,149,26,70,1568,91,C4,0,7,6736,1.129813665,1.129813665,30344.90091,590.1333333,0.488365539
10406024,23D000,23D500,RH,160,1PD042550001,22.2,C1,0,128,216,83,96,1827,92,C5,0,29,21376,1.157946429,1.157946429,88541.58505,1054.133333,0.525131579
10406024,23D000,23D500,RH,160,1PD05P550001,92.4,C0,35,14,149,26,70,1568,91,C5,0,8,7456,1.157946429,1.157946429,30344.90091,590.1333333,0.525131579
10406024,23D000,23D500,RH,160,1PD05R550001,34.4,C0,16,15,60,76,108,1795,92,C4,0,6,5152,1.157946429,1.157946429,55208.79748,513.3333333,0.525131579
10406024,23D000,23D500,RH,200,1PD042550001,38.5,C1,0,128,216,83,96,1827,92,C5,0,30,22120,1.074214286,1.074214286,88541.58505,1054.133333,0.424070833
10406024,23D000,23D500,RH,200,1PD05P550001,149.1,C0,35,14,149,26,70,1568,91,C5,0,9,8200,1.074214286,1.074214286,30344.90091,590.1333333,0.424070833
10405026,230000,230220,ME,160,,0,,,,,,,,,,0,5,2982071.788,0,0.183676471,421.5345709,100498.3929,0.134543269
10405026,230000,230220,ME,192,,0,,,,,,,,,,0,6,2982815.788,0,0.177546296,421.5345709,100498.3929,0.13984375
10405026,230000,230220,ME,112,,0,,,,,,,,,,0,7,2983559.788,0,0.212748016,421.5345709,100498.3929,0.181706349
10405026,230000,230220,ME,160,,0,,,,,,,,,,0,8,2984231.788,0,0.204007353,421.5345709,100498.3929,0.161901042
10405026,230000,230220,ME,168,,0,,,,,,,,,,0,9,2984975.788,0,0.187464986,421.5345709,100498.3929,0.152205882
10407034,230000,230220,RH,184,1PD046550001,128,C0,49,141,98,84,21,3,91,C2,0,5,6448,0.516983696,0.632982337,5782.814678,1018.933333,0.146499801
10407034,230000,230220,RH,160,1PD046550001,99,C0,49,141,98,84,21,3,91,C3,0,6,7192,0.55171875,0.653632812,5782.814678,1018.933333,0.168406863
10407034,230000,230220,RH,104,1PD046550001,86,C0,49,141,98,84,21,3,91,C3,0,7,7936,0.472355769,0.610877404,5782.814678,1018.933333,0.157182692
10408004,230000,230310,RH,160,,0,,,,,,,,,,0,1,2979143.788,0.1125,0.1125,421.5345709,100498.3929,0.178107639
10408004,230000,230310,RH,160,,0,,,,,,,,,,0,2,2979887.788,0.12578125,0.12578125,421.5345709,100498.3929,0.163888274
10408004,230000,230310,RH,176,,0,,,,,,,,,,0,3,2980607.788,0.115767045,0.115767045,421.5345709,100498.3929,0.151953748
10405026,230000,230220,ME,192,1PD046550001,192,C0,49,141,98,84,21,3,91,C2,0,2,4984,0.622395833,0.479980469,5782.814678,1018.933333,0.216282895
10405026,230000,230220,ME,160,1PD046550001,160,C0,49,141,98,84,21,3,91,C2,0,3,5728,0.94375,0.6115625,5782.814678,1018.933333,0.257367788
10405026,230000,230220,ME,184,1PD046550001,152,C0,49,141,98,84,21,3,91,C2,0,4,6448,0.980978261,0.632982337,5782.814678,1018.933333,0.275299468
10405026,230000,230220,ME,160,1PD046550001,160,C0,49,141,98,84,21,3,91,C3,0,5,7192,0.959375,0.653632812,5782.814678,1018.933333,0.247181604
10405026,230000,230220,ME,104,1PD046550001,104,C0,49,141,98,84,21,3,91,C3,0,6,7936,1.026442308,0.610877404,5782.814678,1018.933333,0.267233728
10405035,230000,230220,RH,160,,0,,,,,,,,,,0,1,2979143.788,0.305909091,0.224333333,421.5345709,100498.3929,0.178107639
10406024,23D000,23D500,RH,152,1PD042550001,9.4,C1,0,128,216,83,96,1827,92,C5,0,34,25048,0.805451128,0.805451128,88541.58505,1054.133333,0.414330664
10406024,23D000,23D500,RH,152,1PD05P550001,65.5,C0,35,14,149,26,70,1568,91,C5,0,13,11128,0.805451128,0.805451128,30344.90091,590.1333333,0.414330664
10406024,23D000,23D500,RH,152,1PD05P55E001,19.7,C0,31,60,119,89,65,1826,91,C3,0,1,5152,0.805451128,0.805451128,19712.25407,390.9333333,0.414330664
10406024,23D000,23D500,RH,160,1PD042550001,40.1,C1,0,128,216,83,96,1827,92,C5,0,35,25792,0.859017857,0.859017857,88541.58505,1054.133333,0.458823864
10406024,23D000,23D500,RH,160,1PD05P550001,50.6,C0,35,14,149,26,70,1568,91,C5,0,14,11872,0.859017857,0.859017857,30344.90091,590.1333333,0.458823864
10406024,23D000,23D500,RH,160,1PD05P55E001,65.4,C0,31,60,119,89,65,1826,91,C3,0,2,5896,0.859017857,0.859017857,19712.25407,390.9333333,0.458823864
10406024,23D000,23D500,AR,120,1PD05P550001,31.8,C0,35,14,149,26,70,1568,91,C5,0,1,12616,0.555,0.562261905,30344.90091,590.1333333,0.222
10405035,230000,230220,RH,112,,0,,,,,,,,,,0,7,2983559.788,0.273533163,0.212748016,421.5345709,100498.3929,0.180934421
10405035,230000,230220,RH,160,,0,,,,,,,,,,0,8,2984231.788,0.266778846,0.204007353,421.5345709,100498.3929,0.203549312
10405035,230000,230220,RH,168,,0,,,,,,,,,,0,9,2984975.788,0.24514652,0.187464986,421.5345709,100498.3929,0.201438053
10405035,230000,230220,RH,160,,0,,,,,,,,,,0,10,2985695.788,0.262788462,0.200955882,421.5345709,100498.3929,0.201361607
10405035,230000,230220,RH,152,,0,,,,,,,,,,0,11,2986439.788,0.251417004,0.192260062,421.5345709,100498.3929,0.192996411
10408013,23M000,23M500,ME,160,,0,,,,,,,,,,0,2,2979887.788,0,0,421.5345709,100498.3929,0.391756757
10408013,23M000,23M500,ME,176,,0,,,,,,,,,,0,3,2980607.788,0,0,421.5345709,100498.3929,0.325013528
10408013,23M000,23M500,ME,160,,0,,,,,,,,,,0,4,2981351.788,0.038693182,0.038693182,421.5345709,100498.3929,0.329654255
10408013,23M000,23M500,ME,160,,0,,,,,,,,,,0,5,2982071.788,0.088806818,0.088806818,421.5345709,100498.3929,0.325825
10408013,23M000,23M500,ME,192,,0,,,,,,,,,,0,6,2982815.788,0.070789931,0.070789931,421.5345709,100498.3929,0.370322917
10405035,230000,230220,RH,160,1PD046550001,200.6,C0,49,141,98,84,21,3,91,C3,0,6,7192,0.55171875,0.653632812,5782.814678,1018.933333,0.168406863
10405035,230000,230220,RH,104,1PD046550001,156.5,C0,49,141,98,84,21,3,91,C3,0,7,7936,0.472355769,0.610877404,5782.814678,1018.933333,0.157182692
10405049,230000,230220,RH,160,,0,,,,,,,,,,0,1,2979143.788,0.305909091,0.224333333,421.5345709,100498.3929,0.178107639
10405049,230000,230220,RH,160,,0,,,,,,,,,,0,2,2979887.788,0.298806818,0.219125,421.5345709,100498.3929,0.163888274
10405049,230000,230220,RH,176,,0,,,,,,,,,,0,3,2980607.788,0.251136364,0.188352273,421.5345709,100498.3929,0.151953748
10406024,23D000,23D500,AR,200,1PD042550001,2,C1,0,128,216,83,96,1827,92,C5,0,3,28672,1.146,0.999142857,88541.58505,1054.133333,0.2292
10406024,23D000,23D500,AR,200,1PD05P550001,7,C0,35,14,149,26,70,1568,91,C5,0,4,14752,1.146,0.999142857,30344.90091,590.1333333,0.2292
10406024,23D000,23D500,AR,200,1PD05P55E001,243.9,C0,31,60,119,89,65,1826,91,C5,0,4,8776,1.146,0.999142857,19712.25407,390.9333333,0.2292
10406024,23D000,23D500,AR,152,1PD042550001,6,C1,0,128,216,83,96,1827,92,C5,0,4,29416,1.154769737,0.919901316,88541.58505,1054.133333,0.230953947
