emplid,div,deptid,sub_job_family,date,attendance,project_code,total_hour,pmcs_bu_start_dt,project_start_stage,C0_day,C1_day,C2_day,C3_day,C4_day,C5_day,C6_day,stage,termination_n,month_pf,execute_day,utilization_rate_by_dep_func,utilization_rate_by_dep,execute_hour,execute_month,utilization_rate_by_div_func
10411059,230000,230120,RH,2017/11/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,4,2981351.788,0.2790625,0.2790625,421.5345709,100498.3929,0.161869877
10408004,230000,230310,RH,2020/3/1,184,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,32,3001775.788,0,0,421.5345709,100498.3929,0.095592524
10408004,230000,230310,RH,2020/4/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,33,3002519.788,0,0,421.5345709,100498.3929,0.095021118
10408004,23D000,23D100,RH,2020/5/1,160,1PD05R550001,221,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C3,0,4,3688,1.209448529,1.209448529,55053.70899,513.3333333,0.491641304
10408004,23D000,23D100,RH,2020/6/1,184,1PD05R550001,231.3,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C4,0,5,4432,1.146579284,1.146579284,55053.70899,513.3333333,0.488365539
10408004,23D000,23D100,RH,2020/7/1,160,1PD05R550001,192.1,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C4,0,6,5152,1.044595588,1.044595588,55053.70899,513.3333333,0.525131579
10408004,23D000,23D100,RH,2020/8/1,200,1PD05R550001,269.4,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C4,0,7,5896,1.178,1.178,55053.70899,513.3333333,0.424070833
10409009,230000,230220,RH,2018/1/1,192,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,6,2982815.788,0.22827381,0.177546296,421.5345709,100498.3929,0.168812189
10409009,230000,230220,RH,2018/2/1,112,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,7,2983559.788,0.273533163,0.212748016,421.5345709,100498.3929,0.180934421
10409009,230000,230220,RH,2018/3/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,8,2984231.788,0.266778846,0.204007353,421.5345709,100498.3929,0.203549312
10409009,230000,230220,RH,2018/4/1,168,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,9,2984975.788,0.24514652,0.187464986,421.5345709,100498.3929,0.201438053
10409009,230000,230220,RH,2018/5/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,10,2985695.788,0.262788462,0.200955882,421.5345709,100498.3929,0.201361607
10408004,23D000,23D100,RH,2021/1/1,160,1PD05R550001,38.3,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C5,0,12,9568,0.884182692,0.884182692,55053.70899,513.3333333,0.458823864
10408004,23D000,23D100,RH,2021/1/1,160,QRQY00001129,91.6,2020/8/11 08:00,C6,0,0,0,0,0,0,91,,0,6,3009119.788,0.884182692,0.884182692,34469.81947,100498.3929,0.458823864
10408004,23D000,23D100,HW,2021/2/1,120,QRQY00001129,126.1,2020/8/11 08:00,C6,0,0,0,0,0,0,91,,0,1,3009863.788,0.782820513,0.782820513,34469.81947,100498.3929,0.458207071
10408004,23D000,23D100,HW,2021/3/1,184,1PD05R550001,3,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C5,0,2,10984,1.093561873,1.093561873,55053.70899,513.3333333,0.612810559
10408004,23D000,23D100,HW,2021/3/1,184,QRQY00001129,239,2020/8/11 08:00,C6,0,0,0,0,0,0,91,,0,2,3010535.788,1.093561873,1.093561873,34469.81947,100498.3929,0.612810559
10408004,23D000,23D100,HW,2021/4/1,144,1PD062550001,93.9,2021/2/17 08:00,C0,19,9,63,91,138,3334,90,C2,0,1,1504,1.098985043,1.098985043,13385.83153,172.5333333,0.645575397
10410056,230000,230310,RH,2018/11/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,16,2990111.788,0.141442308,0.141442308,421.5345709,100498.3929,0.156238208
10410056,230000,230310,RH,2018/12/1,184,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,17,2990831.788,0.151463211,0.151463211,421.5345709,100498.3929,0.146499801
10410056,230000,230310,RH,2019/1/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,18,2991575.788,0.168461538,0.168461538,421.5345709,100498.3929,0.168406863
10410056,230000,230310,RH,2019/2/1,104,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,19,2992319.788,0.121523669,0.121523669,421.5345709,100498.3929,0.157182692
10410056,230000,230310,RH,2019/3/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,20,2992991.788,0.09546875,0.09546875,421.5345709,100498.3929,0.126711165
10408012,23M000,23M500,ME,2017/10/1,176,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,3,2980607.788,0,0,421.5345709,100498.3929,0.325013528
10408012,23M000,23M500,ME,2017/11/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,4,2981351.788,0.038693182,0.038693182,421.5345709,100498.3929,0.329654255
10408012,23M000,23M500,ME,2017/12/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,5,2982071.788,0.088806818,0.088806818,421.5345709,100498.3929,0.325825
10408012,23M000,23M500,ME,2018/1/1,192,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,6,2982815.788,0.070789931,0.070789931,421.5345709,100498.3929,0.370322917
10408012,23M000,23M500,ME,2018/2/1,112,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,7,2983559.788,0.087872024,0.087872024,421.5345709,100498.3929,0.414596273
10409009,230000,230220,RH,2018/10/1,192,1PD046550001,211,2018/4/26 08:00,C0,49,141,98,84,21,3,91,C2,0,3,4984,0.432508681,0.479980469,5782.814678,1018.933333,0.160991549
10409009,230000,230220,RH,2018/11/1,160,1PD046550001,195.5,2018/4/26 08:00,C0,49,141,98,84,21,3,91,C2,0,4,5728,0.500833333,0.6115625,5782.814678,1018.933333,0.156238208
10409009,230000,230220,RH,2018/12/1,184,1PD046550001,226.5,2018/4/26 08:00,C0,49,141,98,84,21,3,91,C2,0,5,6448,0.516983696,0.632982337,5782.814678,1018.933333,0.146499801
10409009,230000,230220,RH,2019/1/1,160,1PD046550001,219,2018/4/26 08:00,C0,49,141,98,84,21,3,91,C3,0,6,7192,0.55171875,0.653632812,5782.814678,1018.933333,0.168406863
10409009,230000,230220,RH,2019/2/1,104,1PD046550001,140,2018/4/26 08:00,C0,49,141,98,84,21,3,91,C3,0,7,7936,0.472355769,0.610877404,5782.814678,1018.933333,0.157182692
10410031,230000,230210,RH,2017/8/1,160,1PD02J010001,193.4,2016/11/5 08:00,C0,21,50,83,182,29,1083,92,C3,0,1,6976,0.256875,0.256875,8070.3,914.1333333,0.178107639
10410031,230000,230210,RH,2017/9/1,160,1PD02J010001,161.8,2016/11/5 08:00,C0,21,50,83,182,29,1083,92,C3,0,2,7720,0.232152778,0.232152778,8070.3,914.1333333,0.163888274
10408012,23M000,23M100,ME,2018/8/1,160,1PD048270001,229.5,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C1,0,3,2224,1.089,1.089,23953.9,806.1333333,0.963890306
10408012,23M000,23M100,ME,2018/9/1,152,1PD048270001,224.7,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C2,0,4,2968,0.960255418,0.960255418,23953.9,806.1333333,0.940131579
10408012,23M000,23M100,ME,2018/10/1,192,1PD048270001,267.7,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C2,0,5,3688,0.99810049,0.99810049,23953.9,806.1333333,0.884186422
10408012,23M000,23M100,ME,2018/11/1,160,1PD048270001,205.2,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C2,0,6,4432,0.937326389,0.937326389,23953.9,806.1333333,0.972045455
10408012,23M000,23M100,ME,2018/12/1,184,1PD048270001,202.3,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C2,0,7,5152,0.955978261,0.955978261,23953.9,806.1333333,0.85178442
10408012,23M000,23M100,ME,2019/1/1,160,1PD048270001,176.6,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C3,0,8,5896,0.977256944,0.977256944,23953.9,806.1333333,0.919866803
10408012,23M000,23M100,ME,2019/2/1,104,1PD048270001,139,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C3,0,9,6640,1.016452991,1.016452991,23953.9,806.1333333,1.000674764
10406043,230000,230220,RH,2019/5/1,160,QRQY00000531,60,2018/1/25 08:00,C6,0,0,0,0,0,0,91,,0,1,2994455.788,0.24109375,0.24109375,4816.8,100303.9929,0.110721649
10406043,230000,230220,RH,2019/6/1,152,1PD036010001,127.4,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C4,0,19,13648,0.237088816,0.237088816,43719.8,747.7333333,0.117600532
10406043,230000,230220,RH,2019/6/1,152,QRQY00000531,47.8,2018/1/25 08:00,C6,0,0,0,0,0,0,91,,0,2,2995199.788,0.237088816,0.237088816,4816.8,100303.9929,0.117600532
10406089,230000,230220,RH,2017/8/1,160,1PD011550001,34.4,2014/11/13 08:00,C1,0,22,166,114,70,1868,90,C5,0,1,23824,0.305909091,0.224333333,1017.8,1695.733333,0.178107639
10406089,230000,230220,RH,2017/8/1,160,1PD01G010001,7,2015/4/19 08:00,C0,19,12,61,165,34,1080,90,C5,0,1,20512,0.305909091,0.224333333,2540.5,1438.133333,0.178107639
10406089,230000,230220,RH,2017/8/1,160,1PD02J010001,112.1,2016/11/5 08:00,C0,21,50,83,182,29,1083,92,C3,0,1,6976,0.305909091,0.224333333,8070.3,914.1333333,0.178107639
10501015,23M000,23M600,ME,2020/12/1,152,QRQY00012507,1,2020/9/13 08:00,C6,0,0,0,0,0,0,91,,0,2,3008375.788,0.864144737,0.864144737,5.5,100279.1929,0.475349325
10501015,23M000,23M600,ME,2020/12/1,152,QRQY00013155,5,2020/11/15 08:00,C6,0,0,0,0,0,0,91,,0,2,3008375.788,0.864144737,0.864144737,262.8,100303.9929,0.475349325
10501015,23M000,23M600,ME,2020/12/1,152,RRD00X120001,5,2020/11/24 08:00,C6,0,0,0,0,0,0,91,,0,1,3008375.788,0.864144737,0.864144737,92,100303.9929,0.475349325
10501015,23N000,23N200,ME,2021/1/1,160,1PD05A270001,3,2018/12/21 08:00,C0,21,21,122,140,61,1035,91,C5,0,23,18328,0.387395833,0.387395833,179.3,610.9333333,0.220220588
10501015,23N000,23N200,ME,2021/1/1,160,QRQY00001007,12.5,2020/3/22 08:00,C6,0,0,0,0,0,0,91,,0,3,3009119.788,0.387395833,0.387395833,957.019344,100498.3929,0.220220588
10406089,230000,230220,RH,2017/10/1,176,1PD02H550001,30.4,2016/11/11 08:00,C0,31,61,58,32,373,979,90,C4,0,2,8536,0.251136364,0.188352273,390,601.3333333,0.151953748
10406089,230000,230220,RH,2017/10/1,176,1PD02J010001,135.8,2016/11/5 08:00,C0,21,50,83,182,29,1083,92,C4,0,3,8440,0.251136364,0.188352273,8070.3,914.1333333,0.151953748
10406089,230000,230220,RH,2017/10/1,176,1PD032550001,4,2017/9/25 08:00,C0,18,53,89,55,63,818,91,C1,0,1,592,0.251136364,0.188352273,573.4,262.9333333,0.151953748
10406089,230000,230220,RH,2017/11/1,160,1PD011550001,8.5,2014/11/13 08:00,C1,0,22,166,114,70,1868,90,C5,0,4,26032,0.261346154,0.199852941,1017.8,1695.733333,0.161869877
10406089,230000,230220,RH,2017/11/1,160,1PD01G010001,9.4,2015/4/19 08:00,C0,19,12,61,165,34,1080,90,C5,0,4,22720,0.261346154,0.199852941,2540.5,1438.133333,0.161869877
10406089,230000,230220,RH,2017/11/1,160,1PD02H550001,12,2016/11/11 08:00,C0,31,61,58,32,373,979,90,C4,0,3,9280,0.261346154,0.199852941,390,601.3333333,0.161869877
10406089,230000,230220,RH,2017/11/1,160,1PD02J010001,49.5,2016/11/5 08:00,C0,21,50,83,182,29,1083,92,C5,0,4,9184,0.261346154,0.199852941,8070.3,914.1333333,0.161869877
10406089,230000,230220,RH,2018/1/1,192,1PD011550001,6,2014/11/13 08:00,C1,0,22,166,114,70,1868,90,C5,0,6,27496,0.22827381,0.177546296,1017.8,1695.733333,0.168812189
10406089,230000,230220,RH,2018/1/1,192,1PD01G010001,32.9,2015/4/19 08:00,C0,19,12,61,165,34,1080,90,C5,0,6,24184,0.22827381,0.177546296,2540.5,1438.133333,0.168812189
10406089,230000,230220,RH,2018/1/1,192,1PD02H550001,2.5,2016/11/11 08:00,C0,31,61,58,32,373,979,90,C4,0,5,10744,0.22827381,0.177546296,390,601.3333333,0.168812189
10406089,230000,230220,RH,2018/1/1,192,1PD032550001,17.4,2017/9/25 08:00,C0,18,53,89,55,63,818,91,C2,0,4,2800,0.22827381,0.177546296,573.4,262.9333333,0.168812189
10406089,230000,230220,RH,2018/1/1,192,1PD036010001,134,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,2,1264,0.22827381,0.177546296,43719.8,747.7333333,0.168812189
10406089,230000,230220,RH,2018/2/1,112,1PD01G010001,2,2015/4/19 08:00,C0,19,12,61,165,34,1080,90,C5,0,7,24928,0.273533163,0.212748016,2540.5,1438.133333,0.180934421
10406089,230000,230220,RH,2018/2/1,112,1PD02H550001,13.5,2016/11/11 08:00,C0,31,61,58,32,373,979,90,C4,0,6,11488,0.273533163,0.212748016,390,601.3333333,0.180934421
10408012,23M000,23M100,ME,2019/5/1,160,1RDZ25100001,167.5,2018/12/25 16:54,C6,0,0,0,0,0,0,91,,0,5,2994455.788,1.104895833,1.104895833,21162.4,100351.1929,0.878836538
10408012,23M000,23M100,ME,2019/6/1,152,1PD048270001,35.9,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,13,9520,1.030665205,1.030665205,23953.9,806.1333333,0.817494019
10408012,23M000,23M100,ME,2019/6/1,152,1RDZ25100001,146.8,2018/12/25 16:54,C6,0,0,0,0,0,0,91,,0,6,2995199.788,1.030665205,1.030665205,21162.4,100351.1929,0.817494019
10408012,23M000,23M100,ME,2019/7/1,200,1PD038550001,72.9,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,18,12784,1.001666667,1.001666667,51227.84787,1060.533333,0.730266667
10408012,23M000,23M100,ME,2019/7/1,200,1PD048270001,33,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,14,10240,1.001666667,1.001666667,23953.9,806.1333333,0.730266667
10406089,230000,230220,RH,2018/5/1,160,1PD036010001,99.8,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,6,4144,0.262788462,0.200955882,43719.8,747.7333333,0.201361607
10406089,230000,230220,RH,2018/6/1,152,1PD02H550001,10.5,2016/11/11 08:00,C0,31,61,58,32,373,979,90,C5,0,10,14368,0.251417004,0.192260062,390,601.3333333,0.192996411
10406089,230000,230220,RH,2018/6/1,152,1PD036010001,149.4,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,7,4888,0.251417004,0.192260062,43719.8,747.7333333,0.192996411
10406089,230000,230220,RH,2018/7/1,192,1PD02H550001,72.6,2016/11/11 08:00,C0,31,61,58,32,373,979,90,C5,0,11,15088,0.240494792,0.180371094,390,601.3333333,0.183506944
10406089,230000,230220,RH,2018/7/1,192,1PD036010001,112.3,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,8,5608,0.240494792,0.180371094,43719.8,747.7333333,0.183506944
10406089,230000,230220,RH,2018/8/1,160,1PD02H550001,28.8,2016/11/11 08:00,C0,31,61,58,32,373,979,90,C5,0,12,15832,0.279114583,0.209335937,390,601.3333333,0.169532658
10406089,230000,230220,RH,2018/8/1,160,1PD032550001,8.5,2017/9/25 08:00,C0,18,53,89,55,63,818,91,C5,0,11,7888,0.279114583,0.209335937,573.4,262.9333333,0.169532658
10410031,230000,230210,RH,2017/12/1,160,QRQY00000058,100,2017/5/31 08:00,C6,0,0,0,0,0,0,91,,0,2,2982071.788,0.2336875,0.2336875,2132.5,99719.19293,0.16195122
10410031,230000,230210,RH,2018/1/1,192,1PD036010001,211.2,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,2,1264,0.2528125,0.2528125,43719.8,747.7333333,0.168812189
10410031,230000,230210,RH,2018/2/1,112,1PD036010001,152.2,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,3,2008,0.236428571,0.236428571,43719.8,747.7333333,0.180934421
10410031,230000,230210,RH,2018/3/1,160,1PD036010001,225.5,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,4,2680,0.3179375,0.3179375,43719.8,747.7333333,0.203549312
10410031,230000,230210,RH,2018/4/1,168,1PD036010001,170.3,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,5,3424,0.211428571,0.211428571,43719.8,747.7333333,0.201438053
10410031,230000,230210,RH,2018/5/1,160,1PD036010001,289.5,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,6,4144,0.2945625,0.2945625,43719.8,747.7333333,0.201361607
10410031,230000,230210,RH,2018/6/1,152,1PD036010001,201.1,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,7,4888,0.299736842,0.299736842,43719.8,747.7333333,0.192996411
10406089,230000,230220,RH,2018/11/1,160,1PD036010001,147.3,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,12,8560,0.500833333,0.6115625,43719.8,747.7333333,0.156238208
10406089,230000,230220,RH,2018/12/1,184,1PD011550001,6.1,2014/11/13 08:00,C1,0,22,166,114,70,1868,90,C5,0,17,35512,0.516983696,0.632982337,1017.8,1695.733333,0.146499801
10406089,230000,230220,RH,2018/12/1,184,1PD036010001,178.6,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,13,9280,0.516983696,0.632982337,43719.8,747.7333333,0.146499801
10406089,230000,230220,RH,2019/1/1,160,1PD036010001,221.7,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C2,0,14,10024,0.55171875,0.653632812,43719.8,747.7333333,0.168406863
10406089,230000,230220,RH,2019/2/1,104,1PD036010001,41.1,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C3,0,15,10768,0.472355769,0.610877404,43719.8,747.7333333,0.157182692
10406089,230000,230220,RH,2019/3/1,160,1PD036010001,152.8,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C3,0,16,11440,0.362986111,0.412,43719.8,747.7333333,0.126711165
10406089,230000,230220,RH,2019/4/1,176,1PD036010001,180.7,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C3,0,17,12184,0.265088384,0.265088384,43719.8,747.7333333,0.113689631
10408012,23M000,23M100,ME,2019/12/1,192,1RDZ25100001,176.1,2018/12/25 16:54,C6,0,0,0,0,0,0,91,,0,12,2999591.788,1.048408565,1.048408565,21162.4,100351.1929,0.73874349
10408012,23M000,23M100,ME,2020/1/1,120,1RDZ25100001,121.8,2018/12/25 16:54,C6,0,0,0,0,0,0,91,,0,13,3000335.788,1.012037037,1.012037037,21162.4,100351.1929,0.743589744
10408012,23M000,23M100,ME,2020/2/1,152,1RDZ25100001,97.6,2018/12/25 16:54,C6,0,0,0,0,0,0,91,,0,14,3001079.788,0.930921053,0.930921053,21162.4,100351.1929,0.708050987
10408012,23M000,23M100,ME,2020/2/1,152,QRQY00000531,28.9,2018/1/25 08:00,C6,0,0,0,0,0,0,91,,0,10,3001079.788,0.930921053,0.930921053,4816.8,100303.9929,0.708050987
10405049,23D000,23D200,RH,2020/12/1,152,QRQY00000531,1,2018/1/25 08:00,C6,0,0,0,0,0,0,91,,0,20,3008375.788,1.044407895,1.044407895,4816.8,100303.9929,0.414330664
10405049,23D000,23D200,RH,2020/12/1,152,QRQY00001129,113.9,2020/8/11 08:00,C6,0,0,0,0,0,0,91,,0,5,3008375.788,1.044407895,1.044407895,34469.81947,100498.3929,0.414330664
10405049,23D000,23D200,RH,2020/12/1,152,RRD012010001,5,2020/1/6 23:02,C6,0,0,0,0,0,0,91,,0,8,3008375.788,1.044407895,1.044407895,9752.670494,100498.3929,0.414330664
10405049,23D000,23D200,RH,2021/1/1,160,1PD060010001,5.5,2021/3/5 08:00,C0,127,105,57,34,31,1861,90,C0,0,1,616,1.368125,1.368125,7636.629513,214.9333333,0.458823864
10405049,23D000,23D200,RH,2021/1/1,160,QRQY00000531,12,2018/1/25 08:00,C6,0,0,0,0,0,0,91,,0,21,3009119.788,1.368125,1.368125,4816.8,100303.9929,0.458823864
10405049,23D000,23D200,RF,2021/3/1,184,1PD060010001,45.2,2021/3/5 08:00,C0,127,105,57,34,31,1861,90,C0,0,2,2032,0.898097826,1.060567633,7636.629513,214.9333333,0.691006311
10405049,23D000,23D200,RF,2021/3/1,184,QRQY00001129,24.7,2020/8/11 08:00,C6,0,0,0,0,0,0,91,,0,2,3010535.788,0.898097826,1.060567633,34469.81947,100498.3929,0.691006311
10405049,23D000,23D200,RF,2021/3/1,184,RRD012010001,91.6,2020/1/6 23:02,C6,0,0,0,0,0,0,91,,0,2,3010535.788,0.898097826,1.060567633,9752.670494,100498.3929,0.691006311
10405049,23D000,23D200,RF,2021/4/1,144,1PD060010001,145.5,2021/3/5 08:00,C0,127,105,57,34,31,1861,90,C0,0,3,2776,0.958333333,1.329079861,7636.629513,214.9333333,0.655979938
10405049,23D000,23D200,RF,2021/4/1,144,RRD012010001,3,2020/1/6 23:02,C6,0,0,0,0,0,0,91,,0,3,3011279.788,0.958333333,1.329079861,9752.670494,100498.3929,0.655979938
10406089,230000,230220,RH,2019/6/1,152,1PD036010001,113.1,2017/11/17 08:00,C0,7,13,407,126,42,886,91,C4,0,19,13648,0.237088816,0.237088816,43719.8,747.7333333,0.117600532
10407034,230000,230220,RH,2017/8/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,1,2979143.788,0.305909091,0.224333333,421.5345709,100498.3929,0.178107639
10407034,230000,230220,RH,2017/9/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,2,2979887.788,0.298806818,0.219125,421.5345709,100498.3929,0.163888274
10407034,230000,230220,RH,2017/10/1,176,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,3,2980607.788,0.251136364,0.188352273,421.5345709,100498.3929,0.151953748
10407034,230000,230220,RH,2017/11/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,4,2981351.788,0.261346154,0.199852941,421.5345709,100498.3929,0.161869877
10406024,230000,230230,RH,2019/3/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,20,2992991.788,0,0,421.5345709,100498.3929,0.126711165
10406024,230000,230230,RH,2019/4/1,176,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,21,2993735.788,0,0,421.5345709,100498.3929,0.113689631
10406024,230000,230230,RH,2019/5/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,22,2994455.788,0,0,421.5345709,100498.3929,0.110721649
10406024,230000,230230,RH,2019/6/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,23,2995199.788,0,0,421.5345709,100498.3929,0.117600532
10406024,230000,230230,RH,2019/7/1,200,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,24,2995919.788,0,0,421.5345709,100498.3929,0.0795
10407034,230000,230220,RH,2018/5/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,10,2985695.788,0.262788462,0.200955882,421.5345709,100498.3929,0.201361607
10407034,230000,230220,RH,2018/6/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,11,2986439.788,0.251417004,0.192260062,421.5345709,100498.3929,0.192996411
10407034,230000,230220,RH,2018/7/1,192,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,12,2987159.788,0.240494792,0.180371094,421.5345709,100498.3929,0.183506944
10407034,230000,230220,RH,2018/8/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,13,2987903.788,0.279114583,0.209335937,421.5345709,100498.3929,0.169532658
10407034,230000,230220,RH,2018/9/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,14,2988647.788,0.245230263,0.202425987,421.5345709,100498.3929,0.143111083
10406024,230000,230350,RH,2020/1/1,120,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,30,3000335.788,0,0,421.5345709,100498.3929,0.112019231
10406024,230000,230350,RH,2020/2/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,31,3001079.788,0,0,421.5345709,100498.3929,0.095167004
10406024,230000,230350,RH,2020/3/1,184,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,32,3001775.788,0,0,421.5345709,100498.3929,0.095592524
10406024,230000,230350,RH,2020/4/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,33,3002519.788,0,0,421.5345709,100498.3929,0.095021118
10406024,23D000,23D500,RH,2020/5/1,160,1PD042550001,83,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,27,19912,1.063303571,1.063303571,88515.90573,1054.133333,0.491641304
10410056,230000,230310,RH,2019/9/1,184,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,26,2997407.788,0,0,421.5345709,100498.3929,0.143742849
10410056,230000,230310,RH,2019/10/1,144,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,27,2998127.788,0,0,421.5345709,100498.3929,0.12752193
10410056,230000,230310,RH,2019/11/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,28,2998871.788,0,0,421.5345709,100498.3929,0.127061782
10410056,230000,230310,RH,2019/12/1,192,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,29,2999591.788,0,0,421.5345709,100498.3929,0.107818627
10410056,230000,230310,RH,2020/1/1,120,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,30,3000335.788,0,0,421.5345709,100498.3929,0.112019231
10406024,23D000,23D500,RH,2020/8/1,200,1PD042550001,38.5,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,30,22120,1.074214286,1.074214286,88515.90573,1054.133333,0.424070833
10406024,23D000,23D500,RH,2020/8/1,200,1PD05P550001,149.1,2019/9/30 08:00,C0,35,14,149,26,70,1568,91,C5,0,9,8200,1.074214286,1.074214286,30093.92707,590.1333333,0.424070833
